Level,Find Number,Quantity,Reference Designator,Item,Revision,Description,UOM,Note,MPN,Manufacturer,Alternate,Substitute
1,7,4,,2358535-2384,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2385,Each,,A0996 BN2914,BOSSARD,,
1,7,4,,2358535-2385,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2386,Each,,A0996 BN2915,BOSSARD,,
1,7,4,,2358535-2386,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2387,Each,,A0996 BN2916,BOSSARD,,
1,7,4,,2358535-2387,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2388,Each,,A0996 BN2917,BOSSARD,,
1,7,4,,2358535-2388,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2389,Each,,A0996 BN2918,BOSSARD,,
1,7,4,,2358535-2389,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2390,Each,,A0996 BN2919,BOSSARD,,
1,7,4,,2358535-2390,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2391,Each,,A0996 BN2920,BOSSARD,,
1,7,4,,2358535-2391,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2392,Each,,A0996 BN2921,BOSSARD,,
1,7,4,,2358535-2392,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2393,Each,,A0996 BN2922,BOSSARD,,
1,7,4,,2358535-2393,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2394,Each,,A0996 BN2923,BOSSARD,,
1,7,4,,2358535-2394,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2395,Each,,A0996 BN2924,BOSSARD,,
1,7,4,,2358535-2395,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2396,Each,,A0996 BN2925,BOSSARD,,
1,7,4,,2358535-2396,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2397,Each,,A0996 BN2926,BOSSARD,,
1,7,4,,2358535-2397,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2398,Each,,A0996 BN2927,BOSSARD,,
1,7,4,,2358535-2398,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2399,Each,,A0996 BN2928,BOSSARD,,
1,7,4,,2358535-2399,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2400,Each,,A0996 BN2929,BOSSARD,,
1,7,4,,2358535-2400,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2401,Each,,A0996 BN2930,BOSSARD,,
1,7,4,,2358535-2401,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2402,Each,,A0996 BN2931,BOSSARD,,
1,7,4,,2358535-2402,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2403,Each,,A0996 BN2932,BOSSARD,,
1,7,4,,2358535-2403,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2404,Each,,A0996 BN2933,BOSSARD,,
1,7,4,,2358535-2404,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2405,Each,,A0996 BN2934,BOSSARD,,
1,7,4,,2358535-2405,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2406,Each,,A0996 BN2935,BOSSARD,,
1,7,4,,2358535-2406,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2407,Each,,A0996 BN2936,BOSSARD,,
1,7,4,,2358535-2407,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2408,Each,,A0996 BN2937,BOSSARD,,
1,7,4,,2358535-2408,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2409,Each,,A0996 BN2938,BOSSARD,,
1,7,4,,2358535-2409,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2410,Each,,A0996 BN2939,BOSSARD,,
1,7,4,,2358535-2410,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2411,Each,,A0996 BN2940,BOSSARD,,
1,7,4,,2358535-2411,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2412,Each,,A0996 BN2941,BOSSARD,,
1,7,4,,2358535-2412,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2413,Each,,A0996 BN2942,BOSSARD,,
1,7,4,,2358535-2413,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2414,Each,,A0996 BN2943,BOSSARD,,
1,7,4,,2358535-2414,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2415,Each,,A0996 BN2944,BOSSARD,,
1,7,4,,2358535-2415,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2416,Each,,A0996 BN2945,BOSSARD,,
1,7,4,,2358535-2416,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2417,Each,,A0996 BN2946,BOSSARD,,
1,7,4,,2358535-2417,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2418,Each,,A0996 BN2947,BOSSARD,,
1,7,4,,2358535-2418,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2419,Each,,A0996 BN2948,BOSSARD,,
1,7,4,,2358535-2419,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2420,Each,,A0996 BN2949,BOSSARD,,
1,7,4,,2358535-2420,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2421,Each,,A0996 BN2950,BOSSARD,,
1,7,4,,2358535-2421,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2422,Each,,A0996 BN2951,BOSSARD,,
1,7,4,,2358535-2422,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2423,Each,,A0996 BN2952,BOSSARD,,
1,7,4,,2358535-2423,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2424,Each,,A0996 BN2953,BOSSARD,,
1,7,4,,2358535-2424,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2425,Each,,A0996 BN2954,BOSSARD,,
1,7,4,,2358535-2425,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2426,Each,,A0996 BN2955,BOSSARD,,
1,7,4,,2358535-2426,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2427,Each,,A0996 BN2956,BOSSARD,,
1,7,4,,2358535-2427,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2428,Each,,A0996 BN2957,BOSSARD,,
1,7,4,,2358535-2428,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2429,Each,,A0996 BN2958,BOSSARD,,
1,7,4,,2358535-2429,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2430,Each,,A0996 BN2959,BOSSARD,,
1,7,4,,2358535-2430,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2431,Each,,A0996 BN2960,BOSSARD,,
1,7,4,,2358535-2431,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2432,Each,,A0996 BN2961,BOSSARD,,
1,7,4,,2358535-2432,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2433,Each,,A0996 BN2962,BOSSARD,,
1,7,4,,2358535-2433,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2434,Each,,A0996 BN2963,BOSSARD,,
1,7,4,,2358535-2434,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2435,Each,,A0996 BN2964,BOSSARD,,
1,7,4,,2358535-2435,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2436,Each,,A0996 BN2965,BOSSARD,,
1,7,4,,2358535-2436,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2437,Each,,A0996 BN2966,BOSSARD,,
1,7,4,,2358535-2437,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2438,Each,,A0996 BN2967,BOSSARD,,
1,7,4,,2358535-2438,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2439,Each,,A0996 BN2968,BOSSARD,,
1,7,4,,2358535-2439,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2440,Each,,A0996 BN2969,BOSSARD,,
1,7,4,,2358535-2440,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2441,Each,,A0996 BN2970,BOSSARD,,
1,7,4,,2358535-2441,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2442,Each,,A0996 BN2971,BOSSARD,,
1,7,4,,2358535-2442,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2443,Each,,A0996 BN2972,BOSSARD,,
1,7,4,,2358535-2443,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2444,Each,,A0996 BN2973,BOSSARD,,
1,7,4,,2358535-2444,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2445,Each,,A0996 BN2974,BOSSARD,,
1,7,4,,2358535-2445,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2446,Each,,A0996 BN2975,BOSSARD,,
1,7,4,,2358535-2446,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2447,Each,,A0996 BN2976,BOSSARD,,
1,7,4,,2358535-2447,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2448,Each,,A0996 BN2977,BOSSARD,,
1,7,4,,2358535-2448,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2449,Each,,A0996 BN2978,BOSSARD,,
1,7,4,,2358535-2449,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2450,Each,,A0996 BN2979,BOSSARD,,
1,7,4,,2358535-2450,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2451,Each,,A0996 BN2980,BOSSARD,,
1,7,4,,2358535-2451,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2452,Each,,A0996 BN2981,BOSSARD,,
1,7,4,,2358535-2452,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2453,Each,,A0996 BN2982,BOSSARD,,
1,7,4,,2358535-2453,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2454,Each,,A0996 BN2983,BOSSARD,,
1,7,4,,2358535-2454,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2455,Each,,A0996 BN2984,BOSSARD,,
1,7,4,,2358535-2455,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2456,Each,,A0996 BN2985,BOSSARD,,
1,7,4,,2358535-2456,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2457,Each,,A0996 BN2986,BOSSARD,,
1,7,4,,2358535-2457,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2458,Each,,A0996 BN2987,BOSSARD,,
1,7,4,,2358535-2458,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2459,Each,,A0996 BN2988,BOSSARD,,
1,7,4,,2358535-2459,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2460,Each,,A0996 BN2989,BOSSARD,,
1,7,4,,2358535-2460,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2461,Each,,A0996 BN2990,BOSSARD,,
1,7,4,,2358535-2461,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2462,Each,,A0996 BN2991,BOSSARD,,
1,7,4,,2358535-2462,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2463,Each,,A0996 BN2992,BOSSARD,,
1,7,4,,2358535-2463,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2464,Each,,A0996 BN2993,BOSSARD,,
1,7,4,,2358535-2464,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2465,Each,,A0996 BN2994,BOSSARD,,
1,7,4,,2358535-2465,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2466,Each,,A0996 BN2995,BOSSARD,,
1,7,4,,2358535-2466,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2467,Each,,A0996 BN2996,BOSSARD,,
1,7,4,,2358535-2467,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2468,Each,,A0996 BN2997,BOSSARD,,
1,7,4,,2358535-2468,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2469,Each,,A0996 BN2998,BOSSARD,,
1,7,4,,2358535-2469,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2470,Each,,A0996 BN2999,BOSSARD,,
1,7,4,,2358535-2470,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2471,Each,,A0996 BN3000,BOSSARD,,
1,7,4,,2358535-2471,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2472,Each,,A0996 BN3001,BOSSARD,,
1,7,4,,2358535-2472,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2473,Each,,A0996 BN3002,BOSSARD,,
1,7,4,,2358535-2473,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2474,Each,,A0996 BN3003,BOSSARD,,
1,7,4,,2358535-2474,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2475,Each,,A0996 BN3004,BOSSARD,,
1,7,4,,2358535-2475,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2476,Each,,A0996 BN3005,BOSSARD,,
1,7,4,,2358535-2476,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2477,Each,,A0996 BN3006,BOSSARD,,
1,7,4,,2358535-2477,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2478,Each,,A0996 BN3007,BOSSARD,,
1,7,4,,2358535-2478,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2479,Each,,A0996 BN3008,BOSSARD,,
1,7,4,,2358535-2479,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2480,Each,,A0996 BN3009,BOSSARD,,
1,7,4,,2358535-2480,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2481,Each,,A0996 BN3010,BOSSARD,,
1,7,4,,2358535-2481,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2482,Each,,A0996 BN3011,BOSSARD,,
1,7,4,,2358535-2482,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2483,Each,,A0996 BN3012,BOSSARD,,
1,7,4,,2358535-2483,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2484,Each,,A0996 BN3013,BOSSARD,,
1,7,4,,2358535-2484,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2485,Each,,A0996 BN3014,BOSSARD,,
1,7,4,,2358535-2485,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2486,Each,,A0996 BN3015,BOSSARD,,
1,7,4,,2358535-2486,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2487,Each,,A0996 BN3016,BOSSARD,,
1,7,4,,2358535-2487,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2488,Each,,A0996 BN3017,BOSSARD,,
1,7,4,,2358535-2488,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2489,Each,,A0996 BN3018,BOSSARD,,
1,7,4,,2358535-2489,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2490,Each,,A0996 BN3019,BOSSARD,,
1,7,4,,2358535-2490,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2491,Each,,A0996 BN3020,BOSSARD,,
1,7,4,,2358535-2491,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2492,Each,,A0996 BN3021,BOSSARD,,
1,7,4,,2358535-2492,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2493,Each,,A0996 BN3022,BOSSARD,,
1,7,4,,2358535-2493,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2494,Each,,A0996 BN3023,BOSSARD,,
1,7,4,,2358535-2494,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2495,Each,,A0996 BN3024,BOSSARD,,
1,7,4,,2358535-2495,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2496,Each,,A0996 BN3025,BOSSARD,,
1,7,4,,2358535-2496,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2497,Each,,A0996 BN3026,BOSSARD,,
1,7,4,,2358535-2497,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2498,Each,,A0996 BN3027,BOSSARD,,
1,7,4,,2358535-2498,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2499,Each,,A0996 BN3028,BOSSARD,,
1,7,4,,2358535-2499,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2500,Each,,A0996 BN3029,BOSSARD,,
1,7,4,,2358535-2500,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2501,Each,,A0996 BN3030,BOSSARD,,
1,7,4,,2358535-2501,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2502,Each,,A0996 BN3031,BOSSARD,,
1,7,4,,2358535-2502,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2503,Each,,A0996 BN3032,BOSSARD,,
1,7,4,,2358535-2503,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2504,Each,,A0996 BN3033,BOSSARD,,
1,7,4,,2358535-2504,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2505,Each,,A0996 BN3034,BOSSARD,,
1,7,4,,2358535-2505,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2506,Each,,A0996 BN3035,BOSSARD,,
1,7,4,,2358535-2506,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2507,Each,,A0996 BN3036,BOSSARD,,
1,7,4,,2358535-2507,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2508,Each,,A0996 BN3037,BOSSARD,,
1,7,4,,2358535-2508,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2509,Each,,A0996 BN3038,BOSSARD,,
1,7,4,,2358535-2509,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2510,Each,,A0996 BN3039,BOSSARD,,
1,7,4,,2358535-2510,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2511,Each,,A0996 BN3040,BOSSARD,,
1,7,4,,2358535-2511,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2512,Each,,A0996 BN3041,BOSSARD,,
1,7,4,,2358535-2512,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2513,Each,,A0996 BN3042,BOSSARD,,
1,7,4,,2358535-2513,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2514,Each,,A0996 BN3043,BOSSARD,,
1,7,4,,2358535-2514,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2515,Each,,A0996 BN3044,BOSSARD,,
1,7,4,,2358535-2515,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2516,Each,,A0996 BN3045,BOSSARD,,
1,7,4,,2358535-2516,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2517,Each,,A0996 BN3046,BOSSARD,,
1,7,4,,2358535-2517,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2518,Each,,A0996 BN3047,BOSSARD,,
1,7,4,,2358535-2518,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2519,Each,,A0996 BN3048,BOSSARD,,
1,7,4,,2358535-2519,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2520,Each,,A0996 BN3049,BOSSARD,,
1,7,4,,2358535-2520,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2521,Each,,A0996 BN3050,BOSSARD,,
1,7,4,,2358535-2521,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2522,Each,,A0996 BN3051,BOSSARD,,
1,7,4,,2358535-2522,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2523,Each,,A0996 BN3052,BOSSARD,,
1,7,4,,2358535-2523,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2524,Each,,A0996 BN3053,BOSSARD,,
1,7,4,,2358535-2524,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2525,Each,,A0996 BN3054,BOSSARD,,
1,7,4,,2358535-2525,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2526,Each,,A0996 BN3055,BOSSARD,,
1,7,4,,2358535-2526,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2527,Each,,A0996 BN3056,BOSSARD,,
1,7,4,,2358535-2527,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2528,Each,,A0996 BN3057,BOSSARD,,
1,7,4,,2358535-2528,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2529,Each,,A0996 BN3058,BOSSARD,,
1,7,4,,2358535-2529,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2530,Each,,A0996 BN3059,BOSSARD,,
1,7,4,,2358535-2530,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2531,Each,,A0996 BN3060,BOSSARD,,
1,7,4,,2358535-2531,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2532,Each,,A0996 BN3061,BOSSARD,,
1,7,4,,2358535-2532,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2533,Each,,A0996 BN3062,BOSSARD,,
1,7,4,,2358535-2533,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2534,Each,,A0996 BN3063,BOSSARD,,
1,7,4,,2358535-2534,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2535,Each,,A0996 BN3064,BOSSARD,,
1,7,4,,2358535-2535,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2536,Each,,A0996 BN3065,BOSSARD,,
1,7,4,,2358535-2536,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2537,Each,,A0996 BN3066,BOSSARD,,
1,7,4,,2358535-2537,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2538,Each,,A0996 BN3067,BOSSARD,,
1,7,4,,2358535-2538,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2539,Each,,A0996 BN3068,BOSSARD,,
1,7,4,,2358535-2539,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2540,Each,,A0996 BN3069,BOSSARD,,
1,7,4,,2358535-2540,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2541,Each,,A0996 BN3070,BOSSARD,,
1,7,4,,2358535-2541,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2542,Each,,A0996 BN3071,BOSSARD,,
1,7,4,,2358535-2542,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2543,Each,,A0996 BN3072,BOSSARD,,
1,7,4,,2358535-2543,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2544,Each,,A0996 BN3073,BOSSARD,,
1,7,4,,2358535-2544,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2545,Each,,A0996 BN3074,BOSSARD,,
1,7,4,,2358535-2545,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2546,Each,,A0996 BN3075,BOSSARD,,
1,7,4,,2358535-2546,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2547,Each,,A0996 BN3076,BOSSARD,,
1,7,4,,2358535-2547,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2548,Each,,A0996 BN3077,BOSSARD,,
1,7,4,,2358535-2548,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2549,Each,,A0996 BN3078,BOSSARD,,
1,7,4,,2358535-2549,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2550,Each,,A0996 BN3079,BOSSARD,,
1,7,4,,2358535-2550,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2551,Each,,A0996 BN3080,BOSSARD,,
1,7,4,,2358535-2551,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2552,Each,,A0996 BN3081,BOSSARD,,
1,7,4,,2358535-2552,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2553,Each,,A0996 BN3082,BOSSARD,,
1,7,4,,2358535-2553,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2554,Each,,A0996 BN3083,BOSSARD,,
1,7,4,,2358535-2554,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2555,Each,,A0996 BN3084,BOSSARD,,
1,7,4,,2358535-2555,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2556,Each,,A0996 BN3085,BOSSARD,,
1,7,4,,2358535-2556,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2557,Each,,A0996 BN3086,BOSSARD,,
1,7,4,,2358535-2557,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2558,Each,,A0996 BN3087,BOSSARD,,
1,7,4,,2358535-2558,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2559,Each,,A0996 BN3088,BOSSARD,,
1,7,4,,2358535-2559,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2560,Each,,A0996 BN3089,BOSSARD,,
1,7,4,,2358535-2560,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2561,Each,,A0996 BN3090,BOSSARD,,
1,7,4,,2358535-2561,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2562,Each,,A0996 BN3091,BOSSARD,,
1,7,4,,2358535-2562,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2563,Each,,A0996 BN3092,BOSSARD,,
1,7,4,,2358535-2563,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2564,Each,,A0996 BN3093,BOSSARD,,
1,7,4,,2358535-2564,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2565,Each,,A0996 BN3094,BOSSARD,,
1,7,4,,2358535-2565,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2566,Each,,A0996 BN3095,BOSSARD,,
1,7,4,,2358535-2566,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2567,Each,,A0996 BN3096,BOSSARD,,
1,7,4,,2358535-2567,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2568,Each,,A0996 BN3097,BOSSARD,,
1,7,4,,2358535-2568,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2569,Each,,A0996 BN3098,BOSSARD,,
1,7,4,,2358535-2569,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2570,Each,,A0996 BN3099,BOSSARD,,
1,7,4,,2358535-2570,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2571,Each,,A0996 BN3100,BOSSARD,,
1,7,4,,2358535-2571,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2572,Each,,A0996 BN3101,BOSSARD,,
1,7,4,,2358535-2572,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2573,Each,,A0996 BN3102,BOSSARD,,
1,7,4,,2358535-2573,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2574,Each,,A0996 BN3103,BOSSARD,,
1,7,4,,2358535-2574,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2575,Each,,A0996 BN3104,BOSSARD,,
1,7,4,,2358535-2575,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2576,Each,,A0996 BN3105,BOSSARD,,
1,7,4,,2358535-2576,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2577,Each,,A0996 BN3106,BOSSARD,,
1,7,4,,2358535-2577,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2578,Each,,A0996 BN3107,BOSSARD,,
1,7,4,,2358535-2578,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2579,Each,,A0996 BN3108,BOSSARD,,
1,7,4,,2358535-2579,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2580,Each,,A0996 BN3109,BOSSARD,,
1,7,4,,2358535-2580,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2581,Each,,A0996 BN3110,BOSSARD,,
1,7,4,,2358535-2581,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2582,Each,,A0996 BN3111,BOSSARD,,
1,7,4,,2358535-2582,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2583,Each,,A0996 BN3112,BOSSARD,,
1,7,4,,2358535-2583,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2584,Each,,A0996 BN3113,BOSSARD,,
1,7,4,,2358535-2584,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2585,Each,,A0996 BN3114,BOSSARD,,
1,7,4,,2358535-2585,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2586,Each,,A0996 BN3115,BOSSARD,,
1,7,4,,2358535-2586,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2587,Each,,A0996 BN3116,BOSSARD,,
1,7,4,,2358535-2587,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2588,Each,,A0996 BN3117,BOSSARD,,
1,7,4,,2358535-2588,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2589,Each,,A0996 BN3118,BOSSARD,,
1,7,4,,2358535-2589,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2590,Each,,A0996 BN3119,BOSSARD,,
1,7,4,,2358535-2590,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2591,Each,,A0996 BN3120,BOSSARD,,
1,7,4,,2358535-2591,'1',SLOTTED FLAT HEAD SCREW BRASS M4X2592,Each,,A0996 BN3121,BOSSARD,,
